user_id,page_visited,time_spent
814,kindergarten,78
503,proceeding,163
555,plain,220
237,ketchup,52
540,ketchup,69
99,soda,78
170,jingle,189
198,epee,78
810,xbox,60
391,hacksaw,85
960,warming,64
563,hybridisation,115
996,underpass,176
500,citral,102
713,congratulation,40
347,wolf,240
363,graft,229
463,step-grandfather,179
470,left,92
109,stab,107
547,grimness,248
824,urination,233
52,kenneth,218
23,but,189
357,maker,81
523,fabric,239
51,emery,25
375,interior,132
566,dickey,62
664,proliferation,205
496,epee,163
749,job,183
524,appellation,67
734,killie,140
338,veteran,142
807,workpaper,79
303,x-ray,125
947,supernatural,31
575,grease,160
410,prostacyclin,227
445,diagram,115
797,zebrafish,40
143,symphony,34
335,tessellation,174
468,worry,223
283,greatness,190
167,emery,38
498,zither,77
739,latte,193
956,fabric,192
766,but,74
19,quartz,181
720,hello,33
317,jug,176
459,citral,113
553,evening-wear,187
274,quest,104
478,annexation,46
195,aquarist,190
921,armenian,237
391,query,239
325,horseshoe,101
479,quest,134
618,fat,53
902,symphony,177
488,kido,112
299,harm,122
306,improvement,140
237,urine,244
798,fresco,227
879,formatting,58
425,authorisation,33
747,improvement,244
102,quantum,204
129,yin,202
613,quartz,192
471,tallith,30
469,underpass,150
335,planet,133
652,mistake,113
910,lunch,210
563,inequality,42
752,job,81
460,overlapping,52
655,left,237
245,earring,142
795,symphony,92
197,normalisation,110
649,deterioration,60
852,zealot,162
494,soda,137
292,incitement,222
755,imagery,139
660,yin,100
400,relaxation,208
593,uzbekistan,155
58,audiotape,109
476,xbox,24
814,textbook,178
369,aspic,115
877,thirst,172
100,impostor,174
545,quartz,115
731,little,75
380,update,225
88,goodie,53
301,worry,37
678,flood,32
579,tradition,46
385,emptiness,216
970,fresco,161
720,job,105
467,meringue,76
44,zipline,94
669,update,83
552,improvement,133
273,sandbar,244
184,relaxation,41
991,harm,47
60,step-grandfather,165
363,mistake,148
732,registry,133
268,jug,222
146,hit,187
617,necessity,59
293,fight,101
108,connectedness,100
650,diagram,164
656,kenneth,131
435,oppression,171
13,x-ray,23
498,knickers,208
296,turmoil,110
419,xylophone,238
701,organising,50
767,blogosphere,180
847,education,133
726,jug,53
180,kitsch,243
457,ravelin,136
667,yin,211
56,hawk,98
103,yolk,248
759,wrapper,236
555,ostrich,178
96,kick,121
797,poncho,112
78,organising,233
677,incarceration,59
501,registry,182
868,meringue,80
637,eavesdropper,112
487,outset,135
950,horseshoe,206
260,emails,115
579,opportunist,144
233,underpass,103
865,thumbnail,202
314,brat,157
54,llama,244
433,harvester,206
4,latte,97
181,xylophone,101
5,caucasian,237
214,kindness,92
30,kibbutznik,132
604,urination,225
158,vista,164
788,fight,198
45,hope,102
997,update,200
55,incitement,226
549,kitten,75
897,expansion,234
158,worry,143
16,update,77
445,rooster,106
230,gateway,129
750,pass,95
71,workmanship,23
83,registry,29
125,kibbutznik,225
852,pan,168
753,grimness,248
694,education,204
963,xbox,59
46,millimeter,105
950,kern,27
565,oppression,83
263,evening-wear,247
243,transom,124
645,wolf,85
493,good-bye,21
608,inspector,171
880,hurry,199
539,zealot,62
813,incircle,219
731,zealot,197
693,hornet,103
999,cumin,81
205,greatness,173
616,citral,152
585,hand,113
336,question,93
505,zealot,162
836,xbox,56
360,worry,153
940,versaille,222
833,pass,181
415,but,191
595,unwillingness,230
98,harvester,54
764,gnu,244
591,jason,167
135,expansion,148
792,innocence,143
256,transom,216
843,vomiting,52
387,neologism,201
820,aquarist,145
34,inequality,217
616,audiotape,223
502,cumin,25
14,underwire,67
827,zealot,219
686,wolf,116
998,essence,229
75,brat,176
984,refrigerator,139
842,annexation,172
649,visual,197
387,outsize,57
47,crackpot,138
588,quartz,219
329,kitsch,78
54,inspector,51
222,crackpot,105
206,nonbondad,118
307,defense,42
183,workforce,100
685,x-ray,104
300,appellation,65
552,harm,205
974,flask,146
541,quiz,199
146,yoke,178
28,kibbutznik,143
487,tradition,245
876,windmill,164
765,hornet,182
661,proliferation,59
30,rep,192
948,millimeter,226
439,kern,79
127,brat,237
808,good-bye,216
308,step-grandfather,178
959,reporter,191
406,diagram,48
617,dietician,48
48,underwire,75
81,opportunist,29
295,blogosphere,238
654,gnu,164
691,romaine,64
833,knife,136
878,improvement,42
340,innocence,240
227,prostacyclin,237
147,xylophone,184
184,gnu,94
734,git,33
764,registry,206
741,harm,49
409,stab,203
642,quiz,131
346,hello,133
354,refrigerator,203
533,juggling,43
28,german,146
218,armenian,56
591,thirst,171
314,spectrum,62
664,tallith,247
657,semantics,28
225,guitar,122
396,quarto,241
291,emery,191
611,impostor,147
28,improvement,209
71,workmanship,86
961,income,114
852,step-grandfather,236
469,responsibility,97
776,xylophone,46
447,admire,242
58,job,45
216,fight,215
803,kick,204
322,wrapper,51
344,veteran,213
497,backbone,206
365,annexation,227
173,armenian,213
443,interior,120
198,worry,70
202,zoologist,109
926,oyster,47
151,sandbar,31
914,zoologist,232
455,zero,170
609,nectarine,202
665,jam,103
675,reporter,156
704,jason,133
362,outsize,118
190,kitsch,51
852,zebra,115
834,x-ray,218
262,plain,23
498,nerve,84
242,imagery,95
801,overlapping,200
577,nerve,49
522,festivity,229
162,jimmy,63
322,appellation,230
41,quarto,85
257,infusion,95
103,kendo,131
609,oppression,64
96,utensil,178
533,eavesdropper,192
456,epee,69
475,uzbekistan,156
885,deterioration,174
730,tram,242
600,flood,218
868,job,187
227,zookeeper,151
197,earring,141
523,congratulation,44
689,annexation,143
119,hurry,58
89,hurry,178
798,vulnerability,178
958,raffle,102
309,interior,22
500,graft,138
366,jug,222
176,breakfast,104
402,yoke,43
186,hawk,188
608,zealot,240
179,imagery,95
530,yoke,121
416,protagonist,155
382,epee,95
228,opinon,51
811,interior,142
649,zoologist,94
63,hype,208
920,railroad,22
319,uzbekistan,179
227,pass,86
511,fresco,248
58,urinal,105
53,oyster,129
954,reference,55
858,extract,213
919,vomiting,91
952,supernatural,46
451,independence,147
524,xylophone,87
332,volume,209
925,gnu,151
353,greatness,175
379,north america,197
829,quartz,98
256,relabelling,148
930,producer,69
586,step-grandfather,79
879,romaine,146
254,knickers,109
74,jimmy,52
766,emery,61
574,harvester,234
956,symphony,107
246,annexation,223
892,jam,62
439,xylophone,176
973,rooster,148
618,quidditch,89
480,hacksaw,45
542,planet,112
463,grease,43
762,turmoil,247
455,zipline,176
233,xbox,239
382,misadventure,140
251,audiotape,75
404,gazelle,153
98,planet,53
294,thumbnail,196
857,inspector,239
742,infusion,104
927,protagonist,40
596,horseshoe,168
378,unwillingness,34
591,cumin,181
404,improvement,40
188,knife,174
57,but,100
574,quidditch,25
126,good-bye,33
891,latte,137
699,signatory,178
301,zero,85
682,gall-bladder,177
726,kido,226
973,emails,201
522,tallith,123
851,neologism,38
656,innocence,234
578,jam,48
33,quantum,222
422,xbox,151
407,urine,161
497,interior,39
567,proceeding,211
296,kern,224
223,zealot,202
276,interior,116
800,lookout,60
333,oyster,119
244,xylophone,126
584,roadshow,180
256,grease,109
770,rooster,99
435,knife,98
683,proceeding,115
741,littleneck,20
356,junket,147
152,urine,141
400,good-bye,159
770,kimberly,29
726,diagram,222
449,jimmy,95
444,vista,43
628,tune-up,200
533,father-in-law,171
744,ischemia,47
516,yang,57
544,wrapper,179
262,xylophone,208
140,quiz,245
524,nonbondad,107
179,factotum,239
478,rooster,89
456,independence,149
304,juggling,236
39,kimberly,127
24,memo,160
704,kenneth,96
397,wolf,73
731,xylophone,214
985,jailhouse,103
539,afterlife,191
32,relationship,104
827,left,235
215,crackpot,217
795,maker,29
45,veteran,103
443,question,141
484,x-ray,175
93,xylophone,140
24,job,194
415,hurry,24
118,gnu,221
254,opinon,169
382,underwire,135
716,breakfast,102
746,eavesdropper,161
555,pass,231
244,proceeding,246
151,volume,29
275,jug,96
816,numeracy,226
326,guitar,95
813,quarto,213
670,rep,51
817,normalisation,95
872,relabelling,111
752,emery,97
864,jingle,73
155,littleneck,218
703,northwest,146
919,gnu,96
150,kindness,22
618,but,35
784,millimeter,245
670,jason,73
563,gall-bladder,29
667,uzbekistan,64
447,yolk,175
753,utensil,69
781,earring,45
218,fight,202
432,xbox,157
972,relabelling,223
919,x-ray,80
197,update,244
928,symphony,45
213,normalisation,81
118,grandparent,158
879,juggling,143
388,gateway,247
879,kimberly,94
944,spectrum,89
76,appellation,198
40,emery,44
159,zoologist,39
247,numeracy,229
82,necessity,128
360,relationship,122
754,tessellation,45
57,lack,34
581,emptiness,170
954,planet,174
356,lube,164
611,greatness,220
513,granny,131
153,urinal,166
290,inspector,147
672,festivity,182
52,german,177
978,relationship,61
536,whereabouts,137
622,relationship,132
480,skydiver,213
281,whereabouts,21
314,urine,118
928,aspic,116
556,mailing,231
795,quartz,88
926,meringue,181
996,xbox,30
387,imagery,76
885,question,186
791,flood,208
85,harm,101
33,grinder,191
155,armenian,206
898,vista,196
993,zealot,242
948,query,160
705,feeding,103
332,symphony,132
363,quest,75
96,factotum,135
829,festivity,36
81,warming,118
441,tallith,136
570,emery,151
186,xylophone,218
550,visual,88
366,rep,243
733,windmill,27
541,zealot,177
295,zipline,101
776,afterlife,231
407,update,232
866,freeze,189
792,freeze,43
730,fertilizer,237
779,job,128
647,uzbekistan,107
191,hello,158
106,nerve,142
479,kimberly,208
30,jingle,230
847,xylophone,113
171,admire,74
703,fresco,50
542,hurry,155
830,planet,60
179,authorisation,42
399,lack,122
755,underpass,196
143,horseshoe,40
533,xbox,45
692,roadshow,63
880,gazelle,130
255,refrigerator,106
303,ostrich,193
922,warming,107
267,greatness,243
803,zebra,158
516,discomfiture,102
111,rangoon,71
992,flood,173
303,defense,70
650,step-grandfather,65
413,essence,138
484,zookeeper,107
311,reference,32
292,urination,227
315,veteran,118
774,producer,30
226,utensil,41
92,xbox,70
738,german,179
742,hand,27
790,emails,124
570,zebrafish,77
753,git,67
127,festivity,132
407,job,245
137,greatness,48
625,membrane,140
28,railroad,79
415,improvement,91
782,cumin,133
525,dietician,29
54,kido,74
320,raffle,93
241,xbox,139
396,taxis,190
207,nectarine,68
646,ostrich,244
462,relabelling,239
833,defense,129
489,warming,226
888,eavesdropper,42
604,zucchini,50
488,grimness,57
94,innocence,97
761,vermicelli,169
814,flask,179
186,imagery,38
238,zebrafish,64
208,outsider,102
588,greatness,197
559,xbox,112
539,windmill,48
647,littleneck,215
638,thumbnail,102
568,improvement,220
493,reinscription,111
397,earring,189
230,german,126
917,aquarist,226
381,petroleum,172
757,yorkedness,207
195,jason,156
742,knickers,174
994,overlapping,222
933,wolf,122
694,overlapping,185
509,graft,193
133,hybridisation,106
14,incircle,151
40,reference,164
297,graft,192
279,quartz,79
498,education,128
48,radar,167
372,millimeter,139
81,xbox,244
56,yolk,54
9,urinal,196
797,kiosk,26
18,nerve,111
136,necessity,192
977,kimberly,133
110,urinal,174
60,quartz,22
973,producer,181
354,but,88
286,radar,214
478,relabelling,166
509,crackpot,105
868,tremor,207
711,nerve,143
18,zebrafish,183
370,outset,177
816,economics,126
280,warming,136
152,xylophone,69
555,railroad,205
790,greatness,56
338,meringue,106
160,gnu,55
91,tallith,108
326,yoke,29
54,honeydew,160
466,nonbondad,209
40,ultimatum,192
137,zebrafish,194
460,hope,225
33,dietician,52
443,greatness,229
928,vulnerability,234
533,kendo,168
58,afterlife,221
966,afterlife,70
356,zealot,147
926,kitsch,24
23,job,201
504,greatness,176
157,ultimatum,66
586,zoologist,134
640,kitsch,133
552,earring,132
347,semicircle,37
420,plain,122
762,zipline,184
253,zither,117
108,opinon,179
409,xylophone,89
634,incircle,146
61,epee,102
847,semicircle,43
809,tremor,117
495,ketchup,114
846,grinder,222
466,producer,116
9,emptiness,49
871,reporter,72
87,discomfiture,178
667,numeracy,78
849,inequality,239
106,expansion,114
543,kimberly,110
826,nerve,175
374,deterioration,206
693,jug,135
316,left,31
772,goodie,217
96,gall-bladder,100
358,step-grandfather,32
580,jingle,132
905,deterioration,57
845,maker,49
789,inspector,58
359,kendo,149
630,xylophone,197
410,x-ray,155
488,emery,214
106,oyster,220
242,spectrum,83
528,father-in-law,148
22,kitten,231
348,caucasian,57
196,vermicelli,150
508,tallith,179
764,urinal,224
963,junket,184
987,kitten,246
437,vista,237
186,prostacyclin,43
599,jimmy,74
187,wolf,29
777,epee,128
21,prostacyclin,73
205,zookeeper,64
397,spectrum,119
687,gall-bladder,50
949,zealot,33
140,tessellation,93
687,knife,57
85,dietician,105
1000,interior,223
339,lack,80
783,vista,213
418,xbox,80
332,step-grandfather,97
127,armenian,134
395,formatting,232
92,zebrafish,22
473,zoologist,37
65,appellation,129
43,incitement,98
722,jingle,97
299,opportunist,90
605,planet,113
564,aspic,24
722,quarto,47
467,left,241
283,producer,219
814,fresco,36
939,rangoon,98
654,jingle,186
673,vulnerability,205
462,gall-bladder,203
380,restoration,109
227,tremor,33
293,xbox,56
811,kiosk,129
979,utensil,142
823,economics,235
360,relabelling,173
340,opinon,143
318,german,160
697,interior,145
770,improvement,167
563,eavesdropper,51
724,backbone,174
781,opinon,145
110,mailing,226
919,yolk,236
659,romaine,136
647,extract,114
345,deterioration,153
483,urinal,133
911,sandbar,142
581,outsize,164
615,yin,127
165,good-bye,189
400,horseshoe,248
162,zoologist,212
872,vulnerability,63
147,xylophone,79
666,expansion,240
625,feeding,236
90,relabelling,154
202,grinder,246
578,versaille,110
880,ultimatum,45
394,grimness,216
583,underwire,123
762,prostacyclin,179
539,query,193
348,prostacyclin,198
309,emptiness,218
916,pillowcase,225
949,semantics,36
361,zipline,151
406,urinal,38
235,kimberly,97
94,xylophone,127
732,northwest,174
549,incitement,63
153,planet,199
43,independence,224
640,quest,112
252,reference,48
378,xylophone,71
245,dietician,212
311,proliferation,224
349,kitten,122
430,guitar,243
311,fresco,89
820,turmoil,244
820,german,199
314,jam,68
523,misadventure,133
569,yin,69
219,essence,118
918,yoke,47
813,yin,81
912,kick,41
172,good-bye,117
919,littleneck,36
286,quartz,73
613,fat,223
618,yang,165
126,taxis,151
561,but,73
769,stab,177
438,yoke,152
734,vomiting,64
120,organising,222
79,quarto,235
141,aquarist,142
457,jug,21
926,yorkedness,226
34,visual,130
480,eavesdropper,77
210,textbook,197
646,fabric,100
355,appellation,109
449,backbone,64
851,zebra,86
650,necessity,246
695,maker,55
236,petroleum,103
727,yorkedness,125
548,zebrafish,231
911,semicircle,23
155,good-bye,192
625,llama,237
160,quarto,107
989,sandbar,223
263,yin,68
538,nerve,88
166,inspector,196
588,zither,69
341,hawk,31
854,citral,164
435,git,23
903,planet,111
445,hurry,80
703,emery,31
432,romaine,186
304,aquarist,158
860,backbone,101
735,north america,115
705,turmoil,142
161,wrapper,149
578,tradition,112
488,knife,238
30,neologism,100
358,xbox,151
612,hawk,97
303,relaxation,59
868,quartz,45
88,diagram,102
442,zoologist,34
764,xbox,202
588,yoke,154
315,junket,115
673,hit,173
890,misadventure,79
457,admire,168
432,zookeeper,227
969,oyster,136
204,wrapper,226
870,workpaper,57
626,education,90
446,harvester,242
605,question,66
324,feeding,208
419,kick,198
547,mailing,38
198,kindness,246
55,versaille,212
175,warming,234
737,tradition,184
643,uzbekistan,243
217,zero,179
888,hand,140
603,jam,93
158,worry,49
781,lust,236
87,quartz,64
549,underwire,175
641,ketchup,40
732,kern,172
824,normalisation,113
847,relationship,138
230,radar,169
746,xbox,245
637,fabric,229
565,feeding,130
914,festivity,192
505,vermicelli,197
745,nerve,243
617,xylophone,233
829,yoke,188
955,update,214
670,yang,207
950,job,165
258,grinder,239
372,innocence,224
543,visual,58
767,mistake,126
388,harm,52
357,vermicelli,201
101,reporter,70
477,yoke,161
62,mistake,239
584,good-bye,176
996,semicircle,95
427,good-bye,126
57,workforce,85
874,quiz,35
887,necessity,102
84,appellation,45
793,signatory,26
531,aquarist,129
111,llama,158
66,tram,210
320,llama,66
839,citral,131
951,ostrich,109
304,question,173
688,rangoon,211
159,evening-wear,56
393,zealot,103
544,xbox,228
436,yin,147
408,xylophone,142
337,quantum,207
173,gateway,163
630,factotum,36
74,yang,119
272,yoke,54
937,cumin,123
633,normalisation,171
136,jingle,199
394,harvester,187
711,proceeding,141
471,northwest,37
814,zealot,236
272,incitement,246
769,poncho,70
595,greatness,153
485,windmill,198
701,but,65
834,diagram,140
192,aspic,69
624,numeracy,143
731,rooster,20
772,yorkedness,104
407,zebrafish,204
482,fabric,53
974,incircle,198
130,audiotape,120
204,afterlife,44
236,registry,111
120,veteran,125
534,inspector,193
73,little,117
722,railroad,41
418,juggling,227
530,relabelling,162
144,urine,72
310,evening-wear,57
56,workforce,143
842,numeracy,216
396,zipline,220
715,quarto,120
645,interior,91
792,prostacyclin,113
159,millimeter,194
186,impostor,25
465,tallith,155
158,oyster,105
475,dietician,100
144,kenneth,188
181,outset,98
723,memo,106
166,nerve,162
220,kenneth,234
93,quiz,31
834,imagery,248
919,kern,178
650,refrigerator,73
405,numeracy,89
240,nerve,28
919,tune-up,92
443,xylophone,176
452,proceeding,23
140,tessellation,74
567,inequality,114
686,worry,158
147,petroleum,119
359,kindergarten,150
159,junket,239
550,little,192
171,lube,28
730,xylophone,211
41,yoke,238
641,refrigerator,103
68,pillowcase,55
141,impostor,221
995,earring,27
408,uzbekistan,227
950,outset,20
441,plain,209
168,father-in-law,180
708,zealot,140
131,zealot,121
894,fat,199
510,tradition,31
510,tradition,112
506,zoologist,153
93,urine,220
112,quiz,125
94,textbook,34
836,incircle,133
254,benedict,148
101,expansion,239
556,vulnerability,141
738,transom,92
978,festivity,39
189,prostacyclin,152
842,zealot,40
483,lookout,209
705,deterioration,168
506,evening-wear,148
118,neologism,20
122,git,108
51,jailhouse,55
52,infusion,75
139,guitar,187
557,genius,104
322,genius,63
267,financing,116
800,lack,37
966,but,38
853,uzbekistan,42
40,citral,179
790,railroad,154
549,veteran,241
254,latte,230
763,kiosk,159
533,misadventure,190
539,northwest,102
540,railroad,132
13,admire,71
383,organising,51
199,infusion,35
241,pan,51
255,hope,155
258,brat,191
652,emails,239
700,harm,124
352,oyster,234
49,zebrafish,169
232,incircle,38
590,vomiting,59
338,query,40
91,yolk,211
765,semantics,23
761,lube,211
268,annexation,142
737,lack,47
691,economics,231
123,guacamole,212
48,ischemia,200
340,nerve,143
10,uzbekistan,143
998,yin,175
565,jug,101
484,grandparent,21
996,afterlife,135
458,step-grandfather,193
85,good-bye,246
489,littleneck,63
976,lunch,83
784,jug,213
192,hurry,210
915,xylophone,219
319,flood,219
512,stab,47
742,juggling,70
437,worry,71
58,lube,198
731,tremor,38
535,kendo,232
981,gnu,182
609,executive,143
561,grandparent,120
597,nerve,128
821,quarto,98
981,millimeter,71
779,junket,130
976,lube,148
965,opinon,238
877,millimeter,97
400,caucasian,199
161,discomfiture,246
125,kindness,188
771,reporter,248
475,roadshow,104
535,turmoil,47
854,kick,174
263,education,196
611,gall-bladder,244
35,lack,147
760,relabelling,195
426,urinal,182
200,relabelling,109
550,expansion,226
701,hawk,177
996,spectrum,49
732,x-ray,84
977,kido,96
980,executive,201
157,producer,115
638,feeding,99
739,neologism,150
558,pillowcase,125
551,thirst,217
656,x-ray,184
238,goodie,182
715,zero,23
441,quartz,54
137,backbone,176
761,earring,140
772,oppression,173
172,xylophone,113
298,admire,235
742,pan,170
362,nectarine,116
1000,romaine,70
21,littleneck,248
813,mailing,146
677,urination,217
295,neologism,243
8,expansion,32
734,dickey,57
13,vomiting,202
424,outsize,235
677,admire,211
9,interior,168
747,llama,164
813,northwest,172
956,zebrafish,150
889,wolf,159
703,interior,152
997,planet,54
822,kendo,71
107,kiosk,104
523,kindness,215
465,aquarist,86
451,raffle,244
731,admire,84
518,reporter,36
993,emery,190
724,producer,42
423,oppression,238
577,utensil,134
551,signatory,189
401,zero,31
344,millimeter,156
764,git,194
82,workmanship,75
843,warming,96
719,kiosk,182
184,yoke,218
884,granny,139
881,urine,105
133,outsider,43
766,aspic,164
411,millimeter,113
598,symphony,57
609,executive,89
45,wolf,83
706,vista,25
913,thirst,180
893,poncho,32
799,imagery,131
393,whereabouts,83
146,veteran,241
179,hand,57
730,blogosphere,100
982,ravelin,28
312,relabelling,154
882,goodie,200
311,urination,207
759,zipline,215
778,question,194
142,yorkedness,117
231,grease,211
265,kendo,95
93,evening-wear,141
726,romaine,174
271,xylophone,243
803,caucasian,207
688,x-ray,220
488,kiosk,245
638,fat,172
450,lyre,160
673,citral,154
452,symphony,146
378,citral,155
469,producer,42
678,tune-up,208
166,rangoon,233
995,quartz,101
104,ischemia,191
403,unwillingness,213
211,brat,150
423,zebrafish,105
308,jingle,96
533,raffle,181
197,zucchini,205
464,opinon,187
751,prostacyclin,156
434,financing,192
280,tambour,137
163,blogosphere,128
638,xylophone,208
952,relabelling,231
338,good-bye,85
956,zipline,97
470,greatness,43
282,lunch,84
943,x-ray,217
695,admire,71
810,millimeter,24
892,jute,235
698,step-grandfather,243
314,kern,59
136,fabric,174
237,jason,191
361,vermicelli,70
236,thirst,105
120,zither,26
122,organising,26
34,x-ray,118
640,semantics,228
748,jimmy,164
818,zookeeper,112
317,underwire,85
599,quidditch,29
658,relaxation,147
918,yoke,90
832,dietician,105
59,congratulation,219
677,fresco,86
80,benedict,50
260,graft,104
382,knickers,106
599,kendo,87
372,quartz,22
269,greatness,188
524,breakfast,230
947,grimness,94
74,tradition,102
564,breakfast,102
22,necessity,156
971,emptiness,127
239,gazelle,167
22,traveler,243
959,epee,54
794,vulnerability,115
3,oppression,38
603,incarceration,98
530,reference,80
402,kiosk,125
899,grease,156
591,synch,74
265,zebra,104
918,zealot,97
632,underwire,218
419,reinscription,48
430,yin,201
512,brat,67
685,llama,176
987,jingle,95
293,left,213
83,gateway,204
404,membrane,175
801,emails,29
887,northwest,95
185,oppression,176
144,deterioration,91
880,knickers,196
632,impostor,188
397,hawk,241
723,evening-wear,115
74,ischemia,248
480,zebrafish,237
545,independence,96
360,normalisation,119
313,xylophone,227
133,annexation,82
856,planet,106
818,jingle,99
24,flask,70
582,improvement,27
404,good-bye,228
490,step-grandfather,152
585,financing,142
232,goodie,61
679,harm,39
356,necessity,164
480,kido,52
324,xylophone,33
709,imagery,35
889,zoologist,30
878,defense,40
494,reference,35
560,outset,32
125,veteran,163
93,outsize,230
631,defense,35
874,jingle,160
50,essence,197
754,flood,111
298,jason,76
293,northwest,73
210,zucchini,114
69,hit,183
322,fabric,156
397,expansion,173
296,millimeter,180
282,improvement,65
217,kiosk,146
84,underwire,53
135,financing,112
379,audiotape,32
689,kiosk,127
75,query,224
416,nerve,216
682,planet,123
606,zoologist,150
823,fresco,55
22,radar,118
51,necessity,154
961,ischemia,105
153,wolf,30
629,xbox,142
126,honeydew,33
461,x-ray,109
507,kenneth,86
782,stab,197
592,millimeter,80
253,emptiness,136
945,hello,208
619,kimberly,93
530,fresco,203
435,kitsch,170
108,deterioration,40
192,emery,87
895,vermicelli,196
745,blogosphere,109
984,impostor,135
959,tradition,194
794,outsider,116
355,xylophone,29
990,organising,146
834,kimberly,56
685,reinscription,46
178,freeze,41
58,education,166
708,zipline,28
738,membrane,233
962,left,141
245,xylophone,211
992,taxis,179
572,xylophone,72
404,harvester,200
530,inspector,213
887,kido,211
670,inequality,87
203,flood,24
53,zoologist,215
972,grease,79
881,flask,85
58,synch,101
726,zipline,188
291,incarceration,151
817,kido,23
394,fertilizer,113
665,hand,35
405,hawk,142
856,xbox,239
136,grandparent,231
905,yoke,27
364,fabric,64
41,idol,180
476,uzbekistan,30
175,query,143
372,xylophone,210
453,audiotape,33
618,yin,240
230,gateway,92
527,step-grandfather,144
296,aspic,50
244,normalisation,65
553,yorkedness,200
807,romaine,172
980,zero,243
997,poncho,128
979,kenneth,77
615,knife,129
491,evening-wear,48
439,hawk,162
661,utensil,27
850,meringue,240
873,vermicelli,135
629,vulnerability,68
978,underwire,201
849,meringue,150
334,kido,187
288,harvester,27
397,wolf,216
631,kimberly,182
119,ischemia,40
28,whereabouts,169
696,ostrich,200
544,audiotape,174
334,kick,221
964,juggling,216
62,greatness,164
621,tune-up,235
356,fabric,32
9,hurry,112
857,fight,98
184,aspic,103
789,incircle,124
254,good-bye,55
100,rangoon,103
221,essence,45
34,responsibility,168
813,unwillingness,168
354,outset,210
886,vulnerability,238
472,xbox,69
386,quidditch,102
219,expansion,69
325,ostrich,63
599,latte,38
262,llama,87
389,neologism,75
741,xbox,84
58,petroleum,201
717,grinder,210
487,jingle,111
773,northwest,93
310,quantum,81
125,backbone,99
83,outsider,228
329,radar,72
937,tremor,37
141,tune-up,98
962,outsider,21
7,reference,245
400,whereabouts,176
184,yang,194
867,tessellation,38
65,father-in-law,194
518,dickey,78
598,congratulation,70
318,zookeeper,210
70,juggling,35
754,zebrafish,217
776,independence,153
115,workmanship,184
990,zealot,201
229,urine,96
141,xylophone,174
348,father-in-law,77
907,vomiting,118
576,tessellation,53
383,ischemia,70
841,xylophone,31
685,zipline,212
338,opportunist,129
783,executive,57
465,hawk,191
668,traveler,23
797,independence,58
820,outsider,80
735,quantum,135
208,hand,117
201,financing,34
14,lust,148
849,dickey,222
524,wolf,109
278,graft,74
840,german,241
809,vulnerability,66
662,xylophone,170
797,yoke,152
424,goodie,204
280,kick,245
735,knickers,37
615,infusion,140
457,responsibility,103
821,greatness,57
320,oyster,93
100,lust,131
921,protagonist,33
833,vermicelli,40
353,knickers,50
156,epee,199
994,rangoon,38
341,harm,96
196,jute,83
360,reference,118
203,jingle,146
265,textbook,79
703,kindergarten,207
680,zebrafish,52
79,workpaper,146
430,urine,116
413,benedict,63
878,pan,65
900,outset,106
188,emails,114
204,kibbutznik,125
993,good-bye,160
676,supernatural,95
140,job,98
359,xbox,43
41,hacksaw,166
599,jingle,74
654,llama,97
973,spectrum,36
233,dickey,105
870,job,166
971,fertilizer,244
118,likelihood,243
143,evening-wear,62
433,numeracy,47
994,quarto,210
356,petroleum,166
44,emptiness,189
168,update,197
622,citral,152
751,guitar,124
466,hand,156
317,hacksaw,181
534,llama,162
415,jailhouse,132
1000,xylophone,234
671,yin,24
530,xylophone,121
781,workpaper,88
911,raffle,128
151,memo,71
516,economics,165
521,oppression,203
159,gateway,181
461,honeydew,238
459,afterlife,25
716,zipline,167
722,brat,144
803,protagonist,183
945,xylophone,162
153,rep,67
875,juggling,237
453,lube,64
484,reporter,157
928,zipline,57
80,proceeding,63
76,jailhouse,181
719,necessity,112
7,expansion,246
713,formatting,114
398,uzbekistan,120
564,quartz,111
770,appellation,36
925,refrigerator,248
512,lust,164
923,likelihood,68
282,flood,187
352,fabric,230
865,pan,125
449,graft,81
532,jug,202
891,unwillingness,90
72,visual,209
614,economics,41
31,opinon,197
171,radar,164
818,restoration,54
575,urine,165
130,jingle,35
360,jingle,77
832,quiz,226
60,fat,240
938,radar,163
167,textbook,145
343,nectarine,179
275,quarto,33
423,vulnerability,79
774,but,225
253,update,144
394,xylophone,115
247,urine,41
974,workmanship,219
170,jingle,188
119,economics,69
400,greatness,211
483,congratulation,246
539,kindness,173
402,quartz,72
665,traveler,32
549,proceeding,52
704,fat,176
441,yin,144
488,crackpot,26
442,yang,201
478,utensil,26
890,jute,164
125,xbox,179
953,jam,146
996,likelihood,102
868,jailhouse,185
748,formatting,82
160,relationship,131
665,quartz,53
965,guitar,226
278,proceeding,93
141,zipline,99
683,ravelin,206
756,update,40
544,lunch,240
335,nectarine,116
841,jingle,185
119,hand,217
793,necessity,194
381,overlapping,169
296,north america,54
565,jingle,145
504,fight,170
149,formatting,80
161,railroad,165
716,traveler,105
34,prostacyclin,91
453,hype,184
649,spectrum,170
723,hacksaw,135
847,millimeter,167
188,jam,157
918,zipline,149
160,responsibility,160
892,windmill,225
585,prostacyclin,144
648,discomfiture,123
675,inspector,203
1,mistake,146
842,underwire,204
548,harvester,202
864,nerve,38
60,jingle,53
766,ultimatum,200
